crop,district,year,area_acre,production_mton,avg_rainfall_mm,irrigated_percent,fertilizer_kg_per_acre,tsp_kg_per_acre,urea_kg_per_acre,dap_kg_per_acre
Tomato,Jashore,2014,5348.11,50872.5,2233.1,72.4,191.8,20.0,135.7,19.7
Tomato,Jashore,2015,1518.95,4591.56,2853.6,55.0,239.0,50.9,130.8,17.7
Tomato,Jashore,2016,2107.91,10019.43,2582.6,53.3,139.5,46.0,91.4,26.1
Tomato,Jashore,2017,3507.34,21369.7,2648.1,47.1,199.6,28.9,207.6,24.0
Tomato,Jashore,2018,5899.95,32829.01,2563.1,66.3,177.6,20.7,97.9,20.1
Tomato,Jashore,2019,1694.33,9551.5,2972.4,48.0,243.5,61.4,130.2,49.2
Tomato,Jashore,2020,5322.01,52266.38,2563.7,66.8,236.6,51.0,223.6,40.5
Tomato,Jashore,2021,3743.66,27535.26,2792.6,71.5,178.2,48.2,237.2,50.5
Tomato,Jashore,2022,4396.77,39557.54,2702.8,40.4,89.7,56.7,46.1,35.7
Tomato,Jashore,2023,2435.19,18554.34,2499.7,69.0,108.3,58.1,122.6,43.2
Tomato,Jashore,2024,3932.01,15797.62,2629.7,42.1,197.4,63.3,111.8,20.8
Tomato,Jashore,2025,5322.33,41862.46,2596.2,62.5,198.5,42.7,145.7,17.0
Tomato,Jhenaidah,2012,1260.3,6076.52,2184.7,42.3,84.3,42.2,125.4,23.2
Tomato,Jhenaidah,2013,686.24,4476.52,2794.9,56.2,209.1,43.8,70.7,47.3
Tomato,Jhenaidah,2014,5689.68,24819.52,2407.9,92.2,116.5,46.9,95.0,24.6
Tomato,Jhenaidah,2015,526.26,3318.93,2014.7,61.9,161.8,47.0,187.9,36.8
Tomato,Jhenaidah,2016,7604.27,72122.11,2955.0,60.9,161.5,17.2,55.6,21.5
Tomato,Jhenaidah,2017,3931.01,18642.72,2794.5,91.5,204.0,20.4,76.1,24.9
Tomato,Jhenaidah,2018,5122.1,37429.45,2958.9,72.1,225.2,41.5,193.3,42.5
Tomato,Jhenaidah,2019,5974.04,47820.85,2972.7,44.5,88.0,45.3,118.4,12.4
Tomato,Jhenaidah,2020,7315.03,37563.89,2801.0,69.4,166.7,46.5,115.8,32.1
Tomato,Jhenaidah,2021,2969.15,24907.36,2486.2,53.8,187.5,63.5,53.1,41.2
Tomato,Jhenaidah,2022,6991.93,64928.87,2755.4,56.2,151.5,16.6,189.4,50.1
Tomato,Jhenaidah,2023,7341.2,58295.97,2400.6,55.7,179.1,62.8,78.7,13.1
Tomato,Jhenaidah,2024,1299.74,9845.02,2642.1,70.5,238.2,54.6,53.3,54.7
Tomato,Jhenaidah,2025,4648.45,43994.87,2395.1,57.3,205.0,14.9,148.3,40.6
Tomato,Khulna,2012,4113.65,27920.86,1537.8,43.5,71.0,16.4,55.1,36.8
Tomato,Khulna,2013,7017.14,63038.6,1874.3,84.6,215.3,63.8,94.6,26.2
Tomato,Khulna,2014,2648.93,8598.49,1979.6,70.3,123.5,35.8,232.0,43.3
Tomato,Khulna,2015,4420.96,21660.77,1738.9,44.3,93.3,19.3,91.5,38.5
Tomato,Khulna,2016,711.95,5199.83,1931.7,73.7,197.0,62.3,226.9,20.3
Tomato,Khulna,2017,3545.75,32414.29,1257.0,46.0,186.9,59.0,212.9,14.0
Tomato,Khulna,2018,1402.29,7189.89,1885.0,47.3,127.9,33.1,159.4,35.9
Tomato,Khulna,2019,2281.31,13671.2,1855.6,69.8,217.2,10.4,82.0,37.9
Tomato,Khulna,2020,2028.23,12521.01,1553.1,63.7,215.0,55.9,170.5,26.6
Tomato,Khulna,2021,6394.65,53748.83,1308.5,42.9,70.8,62.8,120.7,39.6
Tomato,Khulna,2022,7607.47,72652.89,1824.8,60.3,165.4,44.1,117.0,51.8
Tomato,Khulna,2023,4465.74,17389.2,1778.7,67.4,115.8,30.9,212.3,20.3
Tomato,Khulna,2024,7433.0,37516.5,1500.0,41.6,190.7,62.0,174.8,20.2
Tomato,Khulna,2025,2942.84,12307.91,1983.2,72.1,234.1,21.2,107.8,12.8
Tomato,Kushtia,2012,6316.64,21875.06,2012.6,54.1,70.7,15.2,58.3,16.2
Tomato,Kushtia,2013,3939.69,37634.78,2866.6,69.6,82.8,62.6,61.8,18.5
Tomato,Kushtia,2014,1241.6,5279.34,2300.5,43.8,208.0,30.0,198.3,44.4
Tomato,Kushtia,2015,4401.36,39462.22,2609.3,84.4,104.5,44.9,182.6,11.2
Tomato,Kushtia,2016,6983.46,40114.45,2641.4,46.0,144.8,41.7,105.6,46.2
Tomato,Kushtia,2017,4761.29,16299.7,2076.8,51.6,183.9,45.3,211.6,29.4
Tomato,Kushtia,2018,5911.53,18243.03,2566.5,61.4,166.7,11.1,85.3,30.1
Tomato,Kushtia,2019,1717.09,16293.55,2619.4,58.0,171.0,23.3,91.0,36.9
Tomato,Kushtia,2020,1189.39,4100.87,2849.8,94.2,238.7,10.6,212.0,51.1
Tomato,Kushtia,2021,6623.11,54792.52,2988.7,79.8,99.2,54.4,196.4,10.6
Tomato,Kushtia,2022,3187.06,25115.52,2701.6,57.5,142.0,21.7,128.7,14.5
Tomato,Kushtia,2023,1983.79,9233.06,2132.6,74.5,177.3,10.2,201.9,20.6
Tomato,Kushtia,2024,1372.85,9250.63,2343.6,88.9,99.4,19.0,111.8,31.9
Tomato,Kushtia,2025,1261.85,9740.73,2168.8,49.0,246.1,54.6,57.6,48.9
Tomato,Magura,2012,4159.5,37684.73,2781.7,68.0,83.4,31.5,227.8,32.6
Tomato,Magura,2013,2760.98,18739.01,2338.7,52.2,114.6,25.5,214.1,13.6
Tomato,Magura,2014,5667.05,36967.59,2759.5,84.7,153.5,47.8,184.1,15.7
Tomato,Magura,2015,5552.46,18984.57,2146.0,43.0,65.6,64.2,165.8,33.3
Tomato,Magura,2016,770.11,6316.45,2842.3,42.9,142.7,27.2,207.3,31.3
Tomato,Magura,2017,6420.22,47701.48,2119.1,53.6,110.8,25.4,52.2,32.3
Tomato,Magura,2018,3211.09,21440.69,2937.9,89.1,178.9,34.6,239.6,16.7
Tomato,Magura,2019,5405.46,22965.06,2284.3,86.1,230.5,51.8,209.0,37.9
Tomato,Magura,2020,3573.45,26422.85,2450.4,47.4,155.0,50.9,147.3,54.0
Tomato,Magura,2021,2746.75,23746.4,2948.8,65.3,124.8,33.8,95.9,22.9
Tomato,Magura,2022,4674.12,14160.4,2687.9,91.1,83.6,22.1,203.8,29.8
Tomato,Magura,2023,7104.05,59444.15,2338.3,92.1,245.7,19.1,44.7,15.5
Tomato,Magura,2024,1939.09,16138.97,2651.1,44.0,171.9,17.5,116.2,39.6
Tomato,Magura,2025,616.37,6004.23,2636.2,60.0,73.9,56.7,199.7,26.1
Tomato,Meherpur,2012,1629.3,5101.31,2902.5,90.2,147.4,47.5,93.0,24.7
Tomato,Meherpur,2013,4993.79,45273.68,2386.7,78.2,80.8,12.9,96.7,25.4
Tomato,Meherpur,2014,2903.41,13779.88,2765.9,65.4,128.4,38.8,73.7,10.0
Tomato,Meherpur,2015,994.83,6639.3,2723.9,72.9,183.2,41.5,142.9,45.3
Tomato,Meherpur,2016,4519.93,22327.45,2264.9,91.4,221.2,45.6,57.9,37.4
Tomato,Meherpur,2017,6922.67,36237.85,2440.0,87.6,243.8,33.1,222.4,33.5
Tomato,Meherpur,2018,7705.71,33465.89,2524.7,75.8,70.5,43.7,161.0,35.2
Tomato,Meherpur,2019,3386.2,24894.61,2313.1,50.5,95.7,23.4,67.1,14.1
Tomato,Meherpur,2020,4571.53,44637.33,2315.0,41.9,127.0,58.3,144.7,34.5
Tomato,Meherpur,2021,7666.1,27115.55,2206.8,71.5,221.2,34.9,231.3,28.0
Tomato,Meherpur,2022,6489.41,51373.5,2725.4,75.5,227.6,19.1,198.8,45.0
Tomato,Meherpur,2023,2555.72,18869.84,2107.5,61.0,188.5,63.3,166.3,24.5
Tomato,Meherpur,2024,2784.74,18201.3,2522.8,75.7,214.6,37.2,151.9,12.7
Tomato,Meherpur,2025,1772.08,17111.6,2523.3,62.0,132.4,19.5,183.5,33.1
Tomato,Narail,2012,5593.68,54617.06,2958.6,93.5,232.6,41.0,95.9,17.0
Tomato,Narail,2013,3827.01,17734.38,2606.1,84.5,246.1,26.2,104.2,17.3
Tomato,Narail,2014,6585.62,36410.28,2282.2,78.5,237.3,35.3,216.1,52.0
Tomato,Narail,2015,7014.26,45878.68,2102.0,53.5,226.6,52.5,49.0,48.7
Tomato,Narail,2016,6275.17,18996.16,2167.9,81.7,70.3,24.5,117.4,51.1
Tomato,Narail,2017,6242.72,40410.11,2610.0,70.0,216.2,24.8,173.2,52.6
Tomato,Narail,2018,7781.77,48383.19,2524.8,51.1,184.6,45.7,52.2,44.3
Tomato,Narail,2019,525.19,4189.98,2182.7,73.0,217.0,19.5,122.8,33.1
Tomato,Narail,2020,3375.76,29862.67,2369.4,71.2,78.0,34.6,179.2,32.9
Tomato,Narail,2021,6194.18,31115.36,2174.5,50.8,152.0,31.2,60.9,27.1
Tomato,Narail,2022,1712.88,11327.05,2060.2,74.3,108.7,60.8,41.9,53.4
Tomato,Narail,2023,2928.82,11081.09,2167.9,55.7,156.3,47.8,218.1,25.7
Tomato,Narail,2024,1332.14,11680.01,2973.5,63.8,208.2,23.8,74.0,27.6
Tomato,Narail,2025,2184.78,14899.45,2293.8,78.3,193.2,41.9,178.1,14.6
Tomato,Satkhira,2012,7820.07,49796.7,2868.0,90.6,212.4,11.5,212.6,55.0
Tomato,Satkhira,2013,7111.23,70317.81,2146.4,50.5,184.1,13.2,173.9,20.3
Tomato,Satkhira,2014,5165.98,33282.86,2933.8,49.1,151.1,39.9,118.3,33.2
Tomato,Satkhira,2015,4899.77,29918.04,2612.7,42.9,192.1,45.5,69.3,25.9
Tomato,Satkhira,2016,3384.79,25567.97,2923.2,66.1,186.0,16.7,77.0,13.1
Tomato,Satkhira,2017,4202.87,41720.49,2506.1,85.0,167.7,50.4,227.1,39.6
Tomato,Satkhira,2018,4700.56,39995.21,2061.2,66.4,88.1,58.3,238.5,11.2
Tomato,Satkhira,2019,2670.95,11826.82,2818.8,82.0,84.0,14.5,125.2,34.4
Tomato,Satkhira,2020,1184.19,6976.81,2531.2,56.9,116.7,12.1,173.1,14.4
Tomato,Satkhira,2021,1046.03,6381.27,2885.9,45.3,132.7,58.8,124.5,48.8
Tomato,Satkhira,2022,3520.73,11143.81,2075.9,71.1,120.4,32.0,137.9,35.3
Tomato,Satkhira,2023,3180.22,28521.51,2511.5,58.3,216.7,13.3,149.4,28.5
Tomato,Satkhira,2024,7986.51,73604.18,2272.7,77.9,108.9,17.0,103.2,16.2
Tomato,Satkhira,2025,4663.22,16238.52,2214.5,76.9,86.2,50.2,166.1,43.6
Spinach,Dhaka,2012,6749.23,24958.42,2689.3,59.9,98.0,32.7,117.2,46.3
Spinach,Dhaka,2013,3905.47,28901.88,2488.3,43.4,101.2,13.2,175.0,23.6
Spinach,Dhaka,2014,5903.31,47855.51,2786.7,46.4,134.3,38.5,144.5,18.7
Spinach,Dhaka,2015,3960.52,25385.52,2328.9,59.7,143.7,22.0,44.8,29.5
Spinach,Dhaka,2016,3330.54,21262.87,2813.4,82.1,68.0,25.1,158.2,23.9
Spinach,Dhaka,2017,1152.91,11312.93,2482.0,80.1,110.7,21.8,234.9,26.0
Spinach,Dhaka,2018,4669.12,33795.83,2125.3,93.6,167.8,62.7,42.9,13.9
Spinach,Dhaka,2019,769.28,7442.96,2774.2,67.1,245.6,44.5,111.4,54.0
Spinach,Dhaka,2020,7506.22,53908.21,2296.7,83.1,143.6,54.1,47.5,44.5
Spinach,Dhaka,2021,7800.57,57791.55,2678.7,89.8,105.8,48.9,155.4,38.5
Spinach,Dhaka,2022,6380.72,53740.17,2320.0,74.6,198.2,12.4,82.2,48.0
Spinach,Dhaka,2023,4517.42,36771.19,2008.5,70.9,120.4,53.2,89.7,35.2
Spinach,Dhaka,2024,718.33,5274.04,2984.7,84.4,193.3,19.3,134.0,22.4
Spinach,Dhaka,2025,7275.91,53210.96,2049.1,75.9,126.0,26.0,205.4,16.1
Spinach,Faridpur,2012,3143.49,25142.17,2197.2,69.2,60.6,35.2,74.7,36.8
Spinach,Faridpur,2013,4820.77,39991.45,2951.0,46.9,164.9,21.7,50.6,49.6
Spinach,Faridpur,2014,2500.36,22923.71,2576.8,51.9,171.8,63.7,49.0,27.1
Spinach,Faridpur,2015,7500.93,64649.86,2101.4,50.1,202.0,63.9,152.2,16.0
Spinach,Faridpur,2016,6874.45,30209.37,2449.2,78.2,206.4,35.0,230.5,22.3
Spinach,Faridpur,2017,1711.08,15956.21,2196.3,72.1,198.7,17.2,186.5,18.5
Spinach,Faridpur,2018,1630.43,6612.2,2353.5,79.3,101.3,36.3,239.1,49.4
Spinach,Faridpur,2019,4124.13,27424.22,2721.4,46.2,248.0,10.9,228.5,45.9
Spinach,Faridpur,2020,7649.55,44005.59,2558.8,78.5,235.5,48.2,238.7,28.0
Spinach,Faridpur,2021,7300.35,46239.52,2123.7,79.8,211.6,16.8,154.0,49.8
Spinach,Faridpur,2022,2134.73,16032.63,2518.3,76.0,181.5,57.2,238.4,41.0
Spinach,Faridpur,2023,3992.69,19574.16,2262.9,73.8,110.8,36.8,236.4,38.7
Spinach,Faridpur,2024,6886.4,26260.74,2763.2,80.2,246.1,51.0,184.4,37.0
Spinach,Faridpur,2025,2977.46,28463.84,2228.0,43.3,63.0,48.6,55.7,23.9
Spinach,Gazipur,2012,3788.27,19750.45,2079.0,46.9,65.8,14.5,61.1,35.4
Spinach,Gazipur,2013,2847.09,18687.63,2891.3,79.4,78.2,27.7,69.9,46.0
Spinach,Gazipur,2014,2938.59,10095.45,2342.2,87.4,209.9,27.6,86.5,29.3
Spinach,Gazipur,2015,7577.88,50343.45,2865.5,44.7,150.4,28.9,98.3,12.9
Spinach,Gazipur,2016,7743.45,76897.11,2927.9,89.6,214.3,20.5,201.7,29.7
Spinach,Gazipur,2017,2015.07,20058.36,2714.8,55.0,232.0,21.0,134.9,42.3
Spinach,Gazipur,2018,6034.66,41348.93,2368.0,69.0,228.4,37.8,60.4,30.6
Spinach,Gazipur,2019,3237.22,12627.11,2685.9,85.1,91.0,31.1,198.6,36.1
Spinach,Gazipur,2020,6971.09,34254.21,2400.4,49.3,148.8,24.2,75.4,39.3
Spinach,Gazipur,2021,5177.22,31884.96,2870.8,76.8,97.7,58.8,83.8,22.4
Spinach,Gazipur,2022,3648.98,35476.44,2555.7,83.8,86.8,27.3,214.2,19.9
Spinach,Gazipur,2023,1873.91,7751.29,2356.9,46.0,101.4,61.0,73.2,15.9
Spinach,Gazipur,2024,619.8,6176.78,2371.0,65.6,87.6,21.6,174.8,20.9
Spinach,Gazipur,2025,7830.16,48195.44,2768.8,61.6,180.0,31.1,83.5,27.5
Spinach,Gopalganj,2012,6281.64,26209.02,2197.1,71.9,170.4,59.0,203.0,24.0
Spinach,Gopalganj,2013,5645.72,46959.77,2236.2,86.2,119.0,53.8,201.8,50.2
Spinach,Gopalganj,2014,6265.04,54650.28,2614.4,63.7,95.0,12.7,194.3,23.0
Spinach,Gopalganj,2015,1369.51,8369.65,2870.2,57.3,129.5,47.9,53.8,35.9
Spinach,Gopalganj,2016,4609.19,30486.2,2512.6,89.5,223.0,57.6,160.4,25.6
Spinach,Gopalganj,2017,3323.58,32344.56,2087.3,66.2,221.0,39.5,116.2,54.7
Spinach,Gopalganj,2018,1698.72,12153.47,2322.1,46.0,96.3,55.5,66.7,54.8
Spinach,Gopalganj,2019,7294.03,61568.44,2850.8,53.0,215.9,37.0,132.6,40.5
Spinach,Gopalganj,2020,640.18,6314.77,2346.3,40.3,242.3,25.2,204.2,49.4
Spinach,Gopalganj,2021,1114.76,8335.68,2746.9,76.3,184.5,17.9,132.6,45.7
Spinach,Gopalganj,2022,4375.18,42776.8,2340.1,59.8,174.5,60.5,169.5,27.4
Spinach,Gopalganj,2023,3132.97,11334.79,2758.7,86.4,230.2,41.0,205.5,44.0
Spinach,Gopalganj,2024,1989.55,13713.67,2377.4,54.9,221.6,31.8,201.2,28.7
Spinach,Gopalganj,2025,6901.76,45198.77,2976.3,54.7,66.2,17.2,94.0,17.1
Spinach,Jamalpur,2012,653.37,2482.85,2288.0,43.2,195.0,50.2,233.4,28.5
Spinach,Jamalpur,2013,7765.57,69740.77,2201.6,58.4,145.1,25.6,160.2,35.1
Spinach,Jamalpur,2014,2760.4,8688.55,2184.1,49.4,114.4,32.2,126.2,33.5
Spinach,Jamalpur,2015,7418.26,56082.23,2535.8,56.4,76.3,63.3,84.5,18.6
Spinach,Jamalpur,2016,7204.55,43859.42,2960.6,74.4,188.3,51.4,190.2,28.5
Spinach,Jamalpur,2017,3221.91,21897.9,2106.3,64.8,202.4,10.8,158.5,37.7
Spinach,Jamalpur,2018,4271.95,20885.12,2792.9,66.5,168.5,14.3,181.1,18.7
Spinach,Jamalpur,2019,6456.93,61152.51,2908.0,75.7,249.5,15.5,111.1,15.0
Spinach,Jamalpur,2020,3599.79,16092.55,2376.3,82.4,133.0,44.9,236.1,10.9
Spinach,Jamalpur,2021,7628.36,70982.86,2910.9,76.7,178.5,53.4,167.8,46.5
Spinach,Jamalpur,2022,811.95,5219.11,2859.4,77.5,83.0,51.0,234.6,53.5
Spinach,Jamalpur,2023,7900.73,63044.39,2812.0,64.1,126.3,54.8,56.3,24.2
Spinach,Jamalpur,2024,1855.33,16207.45,2725.7,60.1,104.6,50.9,146.2,30.8
Spinach,Jamalpur,2025,5112.36,41137.88,2278.3,75.5,92.9,35.6,81.0,10.5
Spinach,Kishoreganj,2012,4395.77,31117.82,2986.8,90.7,238.0,47.0,131.1,34.8
Spinach,Kishoreganj,2013,2294.35,9896.33,2725.8,67.2,220.1,48.4,233.7,37.6
Spinach,Kishoreganj,2014,2516.71,22190.9,2113.2,56.1,220.9,33.4,98.5,53.8
Spinach,Kishoreganj,2015,5953.26,52349.41,2314.5,71.3,148.6,18.9,124.1,11.9
Spinach,Kishoreganj,2016,1443.32,10519.54,2371.7,50.8,124.2,63.9,147.6,47.7
Spinach,Kishoreganj,2017,1606.33,7552.75,2566.8,66.8,246.5,57.0,225.9,40.0
Spinach,Kishoreganj,2018,7168.78,38020.7,2033.8,46.2,103.9,46.9,235.5,10.2
Spinach,Kishoreganj,2019,3784.43,30313.39,2426.4,63.3,64.8,64.0,122.4,31.3
Spinach,Kishoreganj,2020,7551.32,39232.95,2328.2,52.3,236.0,11.4,148.3,44.5
Spinach,Kishoreganj,2021,3091.13,18809.88,2249.1,90.4,200.4,42.8,187.5,47.0
Spinach,Kishoreganj,2022,1629.66,15240.46,2424.2,71.6,128.2,12.5,73.3,50.7
Spinach,Kishoreganj,2023,2184.53,21193.82,2444.2,64.7,216.1,36.8,186.9,14.3
Spinach,Kishoreganj,2024,944.44,6201.75,2038.8,81.5,164.2,37.4,76.6,25.8
Spinach,Kishoreganj,2025,2930.93,25823.65,2611.7,73.1,164.3,61.7,237.0,51.5
Spinach,Madaripur,2012,2902.45,16834.41,2889.4,44.4,116.4,15.2,121.6,25.8
Spinach,Madaripur,2013,5999.81,53204.97,2803.7,65.4,114.3,13.1,113.8,24.2
Spinach,Madaripur,2014,4636.35,44201.15,2181.8,40.2,103.6,14.2,66.7,47.6
Spinach,Madaripur,2015,6676.9,52938.73,2261.1,47.5,244.1,59.5,152.9,43.0
Spinach,Madaripur,2016,5645.44,45135.2,2111.9,87.2,65.4,29.9,184.0,44.3
Spinach,Madaripur,2017,5711.76,55616.07,2982.7,62.8,196.1,42.2,81.4,37.4
Spinach,Madaripur,2018,1551.5,8797.46,2044.2,70.4,239.5,33.0,77.6,37.9
Spinach,Madaripur,2019,4140.41,25672.31,2804.3,49.9,120.4,57.9,54.1,40.3
Spinach,Madaripur,2020,4674.12,24772.56,2399.0,77.2,188.2,48.0,155.2,13.7
Spinach,Madaripur,2021,3220.39,23561.82,2802.3,70.2,178.2,13.3,103.9,28.6
Spinach,Madaripur,2022,3720.15,24028.6,2213.0,68.1,163.4,24.9,154.4,19.8
Spinach,Madaripur,2023,4669.85,16600.05,2914.6,53.3,189.0,37.3,200.0,12.0
Spinach,Madaripur,2024,3785.04,31037.42,2100.9,55.8,124.6,44.3,96.2,12.7
Spinach,Madaripur,2025,3459.35,18066.12,2507.1,93.6,185.9,52.9,108.4,46.3
Spinach,Manikganj,2012,831.02,2561.26,2803.5,65.1,86.1,22.3,194.0,48.1
Spinach,Manikganj,2013,1625.24,14123.44,2580.3,75.1,126.8,37.8,69.8,52.5
Spinach,Manikganj,2014,4331.97,31265.56,2487.3,84.8,216.9,15.9,122.7,10.8
Spinach,Manikganj,2015,6386.22,55390.6,2436.2,90.7,76.6,26.6,166.0,40.4
Spinach,Manikganj,2016,6419.26,47456.22,2952.6,46.1,194.9,14.4,226.6,45.5
Spinach,Manikganj,2017,4127.68,26637.6,2802.2,62.1,126.6,20.7,216.6,22.2
Spinach,Manikganj,2018,1365.38,5127.36,2992.7,46.0,186.7,54.4,144.1,24.6
Spinach,Manikganj,2019,2990.39,25941.71,2034.0,71.2,229.1,62.2,94.8,36.6
Spinach,Manikganj,2020,5222.38,20744.22,2482.4,87.4,249.2,30.0,88.2,41.7
Spinach,Manikganj,2021,5737.64,23374.08,2490.2,68.0,242.4,46.7,119.7,32.3
Spinach,Manikganj,2022,4798.57,42890.04,2150.4,63.0,103.6,18.8,107.8,18.2
Spinach,Manikganj,2023,4315.88,40228.75,2342.1,63.5,230.7,11.1,183.6,52.9
Spinach,Manikganj,2024,2053.54,17501.33,2832.9,80.6,128.0,59.7,203.2,37.3
Spinach,Manikganj,2025,7482.49,62008.51,2223.4,91.9,233.4,14.0,56.1,14.3
Spinach,Munshiganj,2012,4537.25,18920.28,2197.7,90.1,162.7,41.4,84.3,51.6
Spinach,Munshiganj,2013,652.39,4100.85,2550.8,70.7,79.7,14.9,108.1,50.2
Spinach,Munshiganj,2014,5448.67,46137.5,2830.6,51.7,142.6,62.3,225.8,48.4
Spinach,Munshiganj,2015,7027.1,60838.14,2649.0,73.0,126.7,54.5,118.1,10.8
Spinach,Munshiganj,2016,7697.07,45981.73,2887.9,84.7,233.4,22.0,193.2,26.2
Spinach,Munshiganj,2017,4833.31,39729.66,2731.5,51.7,86.8,22.2,219.1,26.9
Spinach,Munshiganj,2018,7339.02,36328.02,2138.4,89.8,91.1,50.1,153.3,36.9
Spinach,Munshiganj,2019,4459.51,33539.07,2648.0,91.0,155.3,58.6,130.8,22.9
Spinach,Munshiganj,2020,5561.99,39934.28,2702.2,76.7,217.3,56.6,149.6,29.3
Spinach,Munshiganj,2021,3246.42,26786.37,2921.0,46.3,89.8,17.2,203.9,43.0
Spinach,Munshiganj,2022,4503.42,25240.17,2756.1,62.8,186.4,43.2,65.8,35.5
Spinach,Munshiganj,2023,6643.45,41484.98,2075.3,83.0,80.2,31.4,214.7,17.2
Spinach,Munshiganj,2024,5611.08,41799.09,2935.6,47.8,139.3,11.7,135.7,20.7
Spinach,Munshiganj,2025,4515.27,28055.03,2134.8,76.7,218.5,51.3,47.5,17.3
Spinach,Mymensingh,2012,2809.47,16633.44,2389.2,90.6,183.6,16.9,104.9,14.9
Spinach,Mymensingh,2013,6795.35,58087.01,2357.6,64.9,164.0,30.3,220.6,35.2
Spinach,Mymensingh,2014,5802.74,27419.01,2167.8,83.4,65.3,25.4,161.5,30.2
Spinach,Mymensingh,2015,6900.03,21912.4,2066.5,56.4,108.9,18.3,58.2,13.5
Spinach,Mymensingh,2016,5230.83,46208.51,2765.8,85.3,79.3,54.9,203.6,51.2
Spinach,Mymensingh,2017,1300.98,7655.87,2941.4,68.3,155.2,64.9,201.7,37.2
Spinach,Mymensingh,2018,5018.8,49274.67,2132.1,64.1,101.1,47.5,126.6,34.0
Spinach,Mymensingh,2019,1729.81,15324.61,2053.3,92.8,95.0,30.1,53.9,39.0
Spinach,Mymensingh,2020,1676.62,13356.47,2899.2,88.5,99.8,52.1,204.5,26.6
Spinach,Mymensingh,2021,1951.06,17381.07,2447.9,54.1,218.1,45.0,236.0,52.5
Spinach,Mymensingh,2022,4039.65,13685.87,2515.9,64.3,166.8,12.7,176.2,24.7
Spinach,Mymensingh,2023,6943.61,23945.4,2087.5,49.0,68.7,44.1,132.6,19.9
Spinach,Mymensingh,2024,607.49,5024.88,2075.7,81.4,228.1,63.8,67.2,19.6
Spinach,Mymensingh,2025,7704.69,29355.22,2447.9,59.7,202.1,34.7,150.7,30.5
Spinach,Narayanganj,2012,1816.44,5455.95,2420.0,93.1,247.0,50.7,162.2,46.5
Spinach,Narayanganj,2013,6676.42,64840.18,2615.8,57.6,218.4,28.9,202.0,41.2
Spinach,Narayanganj,2014,3924.96,24179.26,2422.0,52.8,136.1,33.2,236.4,28.1
Spinach,Narayanganj,2015,5658.18,43504.56,2718.2,77.2,147.5,39.4,216.3,25.6
Spinach,Narayanganj,2016,1680.42,11379.96,2883.6,77.7,149.1,34.3,95.6,25.8
Spinach,Narayanganj,2017,7543.55,58293.12,2253.0,51.0,125.6,11.5,222.0,10.6
Spinach,Narayanganj,2018,5310.43,35166.9,2470.1,76.4,156.5,55.1,181.1,42.5
Spinach,Narayanganj,2019,780.52,2461.53,2881.4,53.8,201.8,31.1,122.2,28.4
Spinach,Narayanganj,2020,1991.4,17657.52,2378.6,72.5,103.2,21.9,163.1,16.5
Spinach,Narayanganj,2021,1979.06,18653.86,2162.3,50.1,152.5,59.2,148.9,29.3
Spinach,Narayanganj,2022,886.21,6870.77,2725.0,90.9,95.3,21.6,185.8,39.2
Spinach,Narayanganj,2023,6262.2,27041.37,2756.2,75.1,218.6,58.5,72.7,31.0
Spinach,Narayanganj,2024,5422.03,34801.75,2677.9,86.0,126.2,34.0,229.3,25.5
Spinach,Narayanganj,2025,6718.13,64693.57,2970.9,76.8,202.5,11.0,166.5,53.1
Spinach,Narsingdi,2012,2838.64,14407.13,2790.9,59.8,96.9,46.3,103.6,33.1
Spinach,Narsingdi,2013,3693.15,25012.36,2990.9,44.1,244.5,17.0,52.0,24.6
Spinach,Narsingdi,2014,2618.11,9918.2,2660.2,80.2,121.9,59.9,183.2,46.6
Spinach,Narsingdi,2015,833.86,3736.17,2388.7,65.1,186.4,46.2,180.5,26.5
Spinach,Narsingdi,2016,6968.34,26969.67,2812.1,44.5,115.9,21.6,75.2,51.6
Spinach,Narsingdi,2017,5782.81,45495.9,2143.9,51.5,221.5,62.7,159.5,52.0
Spinach,Narsingdi,2018,5876.0,46774.53,2918.4,81.0,74.1,53.3,194.7,17.9
Spinach,Narsingdi,2019,1944.68,10483.12,2961.5,53.9,243.4,44.9,49.5,42.1
Spinach,Narsingdi,2020,6572.16,25292.49,2167.5,83.8,176.4,59.4,100.9,26.0
Spinach,Narsingdi,2021,7959.04,64635.41,2886.8,46.7,117.7,54.4,93.8,45.1
Spinach,Narsingdi,2022,7581.2,73675.95,2010.5,94.6,118.7,50.6,180.6,46.7
Spinach,Narsingdi,2023,2210.16,21956.74,2967.3,45.0,147.6,62.7,95.2,16.0
Spinach,Narsingdi,2024,4801.38,43912.81,2236.1,86.2,178.2,62.6,152.8,13.5
Spinach,Narsingdi,2025,2655.68,24668.22,2356.9,58.4,209.8,26.4,209.2,39.8
Spinach,Netrokona,2012,3879.18,13842.98,2404.7,84.2,130.0,32.4,183.9,51.0
Spinach,Netrokona,2013,3791.25,31530.18,2296.0,49.5,220.2,57.7,204.5,52.4
Spinach,Netrokona,2014,1730.21,12257.83,2077.8,75.2,249.6,54.7,133.9,48.5
Spinach,Netrokona,2015,3686.82,21566.05,2869.9,92.1,171.4,32.3,50.0,24.5
Spinach,Netrokona,2016,6479.33,60384.79,2820.4,50.2,82.7,25.1,80.0,41.8
